Date,D2-B,D2-D,D6-D,D6-E,D6-I,D6-J,D6-S,D6-AB,D7-B,Label_D6-E,Label_D6-S,Label_D6-AB
"3月 10, 1989",40,0,-864,-1209,0,0,-1008,-5846,0.2,1,0,0
"3月 17, 1989",-40,0,5881,4532,0,0,-1808,-2340,0.5,0,0,0
"3月 24, 1989",205,0,-525,-525,0,0,-827,-3630,-0.2,0,1,1
"3月 31, 1989",749,0,-10046,-10046,0,0,931,1561,-1.2,0,0,0
"4月 07, 1989",-586,0,-630,-1276,0,0,-474,-260,-0.3,0,0,1
"4月 14, 1989",151,0,-3944,-4427,0,0,-1479,1329,-0.5,1,0,0
"4月 21, 1989",-94,0,10392,10392,0,0,-6,-1434,0.7,1,0,0
"4月 28, 1989",11,0,4812,4089,0,0,-34,-1044,0.5,1,1,0
"5月 05, 1989",-42,0,11050,10472,0,0,170,-785,0.8,1,1,1
"5月 12, 1989",171,0,2748,1846,0,0,1624,879,0.1,0,0,0
"5月 19, 1989",277,0,-6485,-6485,0,0,-1380,-2279,-0.7,0,1,1
"5月 26, 1989",239,0,-1401,-1911,0,0,432,433,-0.4,1,0,1
"6月 02, 1989",127,0,5380,4398,0,0,-254,4033,0,0,0,0
"6月 09, 1989",-4,0,-2736,-3246,0,0,-149,-350,-0.6,0,1,0
"6月 16, 1989",79,0,-2418,-2418,0,0,37,-909,-0.3,1,1,1
"6月 23, 1989",-2,0,3515,3515,0,0,594,661,0.1,0,0,1
"6月 30, 1989",298,0,-6474,-7283,0,0,-1201,1671,-0.6,1,0,1
"7月 07, 1989",-174,0,634,294,0,0,-493,4718,-0.1,0,1,1
"7月 14, 1989",-59,0,-1529,-2325,0,0,728,4921,-0.2,0,1,0
"7月 21, 1989",59,0,-657,-1002,0,0,390,-903,-0.1,1,1,1
"7月 28, 1989",-117,0,2101,1258,0,0,1581,4389,0.2,0,0,1
"8月 04, 1989",-502,0,-133,-478,0,0,-585,2595,0.2,0,0,1
"8月 11, 1989",372,0,-3039,-3037,0,0,-588,664,-0.1,1,0,1
"8月 18, 1989",101,0,8966,8966,0,0,-677,1526,0.7,0,1,0
"8月 25, 1989",131,0,-749,-1093,0,0,1416,-1515,-0.1,0,0,0
"9月 01, 1989",133,0,569,-75,0,0,-312,-256,-0.3,1,0,1
"9月 08, 1989",-29,0,2834,2278,0,0,-238,2660,0,0,1,1
"9月 15, 1989",-308,0,-10512,-10854,0,0,887,1793,-0.8,1,0,1
"9月 22, 1989",-39,0,1474,1155,0,0,-2011,1235,0.2,1,1,1
"9月 29, 1989",-97,0,3114,2579,0,0,2239,456,0.4,1,1,0
"10月 06, 1989",-144,0,5276,5273,0,0,1302,-1239,0.6,1,0,0
"10月 13, 1989",-38,0,5825,5526,0,0,-2172,-973,0.6,0,0,0
"10月 20, 1989",-228,0,-6418,-6770,0,0,-599,-265,-0.3,1,0,0
"10月 27, 1989",97,0,5136,5136,0,0,-65,-866,0.5,0,0,1
"11月 03, 1989",-42,0,-1387,-1888,0,0,-504,126,0,1,1,1
"11月 10, 1989",-239,0,7932,7556,0,0,1348,3033,0.7,0,0,0
"11月 17, 1989",300,0,168,-174,0,0,-1080,-3341,0,0,0,1
"11月 24, 1989",-17,0,-3169,-3655,0,0,-76,2313,-0.3,1,0,1
"12月 01, 1989",260,0,8260,8260,0,0,-318,748,0.5,0,0,0
"12月 08, 1989",124,0,-8966,-9333,0,0,-333,-3777,-1,1,1,0
"12月 15, 1989",33,0,4954,4954,0,0,569,-2352,0.1,0,0,0
"12月 22, 1989",99,0,-2646,-2646,0,0,-568,-4639,-0.4,0,0,0
"12月 29, 1989",-1690,0,-1080,-1080,0,0,-408,-4399,0.6,0,0,1
"1月 05, 1990",493,15722,-58,-58,210982,175009,-874,2463,0.5,1,1,1
"1月 12, 1990",754,0,3971,3597,4413,3605,808,309,0.4,0,1,1
"1月 19, 1990",245,0,-1646,-1646,3826,2329,1497,4831,0,0,1,1
"1月 26, 1990",77,10,-2050,-2050,10474,8673,1801,5575,-0.9,1,1,1
"2月 02, 1990",1,0,10376,10005,4554,3533,1021,3032,0.2,0,1,0
"2月 09, 1990",-72,0,-4486,-4812,7789,6474,1315,-725,-0.4,0,1,0
"2月 16, 1990",-1,0,-2447,-2447,1174,-72,1246,-1816,-0.2,0,1,0
"2月 23, 1990",-118,22,-4576,-4576,5816,3133,2683,-1936,-0.3,1,0,0
"3月 02, 1990",-71,0,3523,3523,2046,2954,-908,-2771,0.4,1,0,0
"3月 09, 1990",-468,0,6818,6326,-3726,-2551,-1175,-4934,0.8,0,1,0
"3月 16, 1990",-35,0,-1446,-1446,-2124,-3138,1014,-3695,0.2,1,0,0
"3月 23, 1990",-56,-221,9235,9235,-8419,-7898,-521,-3890,1,1,0,0
"3月 30, 1990",61,0,2934,2934,-5830,-5069,-761,-984,0.5,1,0,0
"4月 06, 1990",-292,0,7939,7077,-3527,-1668,-1859,-3243,0.7,1,1,0
"4月 13, 1990",444,0,917,917,-1371,-1931,560,-820,0,0,0,0
"4月 20, 1990",204,0,-1560,-1560,-1871,-275,-1596,-1755,-0.4,1,0,1
"4月 27, 1990",-397,7,4585,4208,-956,515,-1471,196,0.4,0,0,1
"5月 04, 1990",76,0,741,-22,-632,-93,-539,88,-0.2,1,0,1
"5月 11, 1990",-48,0,5599,4713,-5090,-4003,-1087,385,0.5,1,1,1
"5月 18, 1990",215,0,4674,3796,-481,-648,167,1876,0.3,1,1,1
"5月 25, 1990",520,-42,1723,725,1485,1252,233,1783,-0.3,1,1,1
"6月 01, 1990",-11,0,2899,2899,3482,1181,2301,2341,-0.1,1,0,1
"6月 08, 1990",-152,0,1868,1868,-2706,-2310,-396,2473,-0.2,0,1,1
"6月 15, 1990",65,0,-485,-485,753,683,70,2858,-0.2,1,0,1
"6月 22, 1990",-127,-2,703,703,-1091,-671,-420,1195,0.1,1,0,1
"6月 29, 1990",508,0,1509,1004,-373,306,-679,1384,0,0,0,1
"7月 06, 1990",206,0,-3050,-3050,-1542,-1164,-378,2862,-0.6,1,1,1
"7月 13, 1990",24,0,4535,4543,1008,814,194,4000,0,0,0,1
"7月 20, 1990",101,31,-2177,-2177,642,703,-61,2673,-0.5,1,1,1
"7月 27, 1990",65,0,4569,4569,-906,-1670,764,1939,0.1,0,1,0
"8月 03, 1990",74,0,-7746,-7745,2396,1499,897,-300,-0.6,0,0,1
"8月 10, 1990",-87,0,-4844,-4845,-6470,-5971,-499,856,-0.4,1,0,1
"8月 17, 1990",-252,0,854,330,3094,3684,-590,1949,0.1,1,0,1
"8月 24, 1990",15,0,3114,1624,-5621,-5120,-501,1397,0.2,0,0,1
"8月 31, 1990",-45,0,-4316,-5247,-276,372,-648,3393,-0.2,1,1,1
"9月 07, 1990",140,0,2873,2873,1743,1516,227,4702,0.3,0,1,1
"9月 14, 1990",124,0,-5647,-5647,6499,4666,1833,1536,-0.5,0,1,1
"9月 21, 1990",-21,0,-5725,-5725,2996,2425,571,2012,-0.5,0,1,0
"9月 28, 1990",-419,16,-9827,-9827,575,178,397,-1084,-0.6,0,1,0
"10月 05, 1990",-410,0,-2113,-2113,3199,3083,116,-2892,0.1,0,0,1
"10月 12, 1990",-362,0,-7519,-7519,63,323,-260,2639,0,0,0,1
"10月 19, 1990",-382,0,-2760,-2760,-4954,-3858,-1096,351,0.5,1,0,1
"10月 26, 1990",-59,16,1242,1242,1341,2154,-813,1552,0.7,1,1,0
"11月 02, 1990",224,0,3901,4158,-161,-1172,1011,-657,0.6,1,0,0
"11月 09, 1990",-214,0,495,1644,-2724,-2407,-317,-1732,0.3,0,0,0
"11月 16, 1990",80,0,-6022,-5743,-2459,-2267,-192,-1518,-0.4,0,1,0
"11月 23, 1990",15,0,-3647,-3025,599,449,150,-76,-0.3,1,1,0
"11月 30, 1990",932,153,2174,2587,1250,616,634,-126,-0.2,0,0,0
"12月 07, 1990",-1051,0,-6330,-5443,1121,2604,-1483,-1237,-0.4,0,1,0
"12月 14, 1990",182,0,-1582,-1258,4209,3235,974,-872,-0.2,1,0,0
"12月 21, 1990",74,-46,1838,1838,-2176,-831,-1345,-2750,0.1,0,1,1
"12月 28, 1990",93,0,-6072,-6072,-348,-838,490,265,-0.1,0,1,0
"1月 04, 1991",-702,0,-8378,-8378,-501,-777,276,-423,-0.5,1,0,0
"1月 11, 1991",39,0,897,898,-3271,-1647,-1624,-2467,0.3,0,1,0
"1月 18, 1991",235,0,-1389,-1389,-1825,-2482,657,-8976,0,0,1,0
"1月 25, 1991",176,0,-7,-8,3483,3420,63,-2891,0.2,1,1,0
"2月 01, 1991",57,0,3106,3106,2642,2573,69,-4199,0,1,1,0
"2月 08, 1991",159,0,283,1210,1856,318,1538,-2185,-0.2,1,1,0
"2月 15, 1991",-42,0,4660,5919,2380,1452,928,-3558,0.3,0,1,0
"2月 22, 1991",176,-10,-1356,-1095,-433,-1199,766,-810,-0.3,0,0,0
"3月 01, 1991",57,0,-1906,-221,-4588,-3773,-815,-2061,-0.2,0,0,0
"3月 08, 1991",-82,0,-5484,-1672,-2452,-2158,-294,-1205,-0.2,1,0,0
"3月 15, 1991",-265,0,3613,6375,-3316,-2998,-318,-4256,0.6,1,0,1
"3月 22, 1991",-141,0,-1660,873,-4291,-3229,-1062,605,0.3,1,1,0
"3月 29, 1991",-78,0,3694,4737,708,541,167,-392,0.6,0,0,0
"4月 05, 1991",273,0,-7939,-5011,-4179,-3302,-877,-1021,-0.3,1,0,1
"4月 12, 1991",35,0,4498,4498,-2398,-2273,-125,942,0.3,0,0,1
"4月 19, 1991",44,0,-3086,-3086,-464,623,-1087,1415,-0.4,1,0,1
"4月 26, 1991",212,6,5544,5544,614,916,-302,2234,0.2,0,1,1
"5月 03, 1991",246,0,-4079,-4079,1836,1416,420,940,-0.6,0,0,1
"5月 10, 1991",38,0,-234,-235,1177,1268,-91,1487,-0.2,1,1,0
"5月 17, 1991",-121,0,5992,5992,3017,2070,947,-664,0.2,0,1,1
"5月 24, 1991",82,10,-573,-573,1697,1021,676,613,-0.1,1,0,1
"5月 31, 1991",595,0,6877,6877,2291,2995,-704,5226,0.2,1,1,0
"6月 07, 1991",-327,0,806,806,2035,880,1155,-131,0,1,1,1
"6月 14, 1991",253,0,799,799,2815,2416,399,3101,-0.2,0,1,1
"6月 21, 1991",61,0,-1379,-1378,-693,-1333,640,2535,-0.4,0,0,0
"6月 28, 1991",-129,17,-3052,-3053,-1078,-550,-528,-489,-0.2,1,1,1
"7月 05, 1991",-198,0,1203,1203,-3733,-3972,239,389,0.1,0,0,1
"7月 12, 1991",-247,0,-1050,-1055,-1613,-975,-638,6490,0.2,0,0,1
"7月 19, 1991",424,0,-1785,-1785,476,655,-179,211,-0.1,0,0,1
"7月 26, 1991",-12,14,-3769,-3769,-1765,-1286,-479,2244,-0.2,1,0,1
"8月 02, 1991",-230,0,689,689,-1308,-1128,-180,2490,0,1,1,1
"8月 09, 1991",100,0,1714,1714,-2458,-2480,22,1316,0,0,0,0
"8月 16, 1991",8,0,-1919,-1933,-667,1147,-1814,-318,0,1,1,1
"8月 23, 1991",126,18,5304,5304,2409,1256,1153,1711,0.3,1,0,1
"8月 30, 1991",169,0,1902,1902,970,1677,-707,1921,0,0,1,1
"9月 06, 1991",164,0,-9759,-9760,3612,1792,1820,2975,-0.9,0,0,1
"9月 13, 1991",-236,0,-6567,-6567,562,920,-358,2929,-0.6,1,1,1
"9月 20, 1991",-111,0,131,131,-258,-557,299,4057,0.1,1,0,1
"9月 27, 1991",-350,-2,4707,4707,233,495,-262,1014,0.5,0,0,0
"10月 04, 1991",88,0,-1088,-1088,1956,2336,-380,-1886,0.2,1,1,1
"10月 11, 1991",-225,0,3333,3333,-3202,-3439,237,560,0.5,0,0,0
"10月 18, 1991",-322,0,-2460,-2460,-4137,-2557,-1580,-1669,0.2,1,0,1
"10月 25, 1991",-272,32,8821,8821,-4060,-3350,-710,80,1,0,1,1
"11月 01, 1991",-20,0,-6118,-6118,-1420,-2196,776,2045,-0.1,1,0,0
"11月 08, 1991",-184,0,3815,3815,-4610,-3104,-1506,-2102,0.7,1,0,1
"11月 15, 1991",273,0,5138,5136,-1280,-906,-374,931,0.5,0,0,1
"11月 22, 1991",501,0,-6008,-6008,5104,5651,-547,1549,-0.7,0,1,1
"11月 29, 1991",-286,0,-5457,-5457,3440,3397,43,2497,-0.6,1,1,1
"12月 06, 1991",-145,0,4993,4996,5270,3883,1387,1042,0.2,0,1,1
"12月 13, 1991",588,0,-6038,-6038,3136,1326,1810,1204,-0.8,0,0,0
"12月 20, 1991",168,0,-4152,-4152,1211,1283,-72,-2416,-0.4,0,0,1
"12月 27, 1991",-107,-3,-10080,-10080,712,1903,-1191,2230,-1,1,1,1
"1月 03, 1992",-217,0,5966,5966,5146,4468,678,475,0.3,1,0,0
"1月 10, 1992",4,0,3497,3491,2822,3116,-294,-2309,0.3,0,1,0
"1月 17, 1992",-351,0,-1176,-1176,3275,2815,460,-4909,0.2,1,0,0
"1月 24, 1992",-365,-32,5671,5671,-507,-500,-7,-5229,0.8,0,0,0
"1月 31, 1992",-163,0,-4416,-4416,-164,-67,-97,-5200,0.1,0,1,0
"2月 07, 1992",273,0,-186,-186,-666,-1164,498,-4647,0.3,0,1,0
"2月 14, 1992",-366,0,-1805,-1807,3625,2829,796,-7281,0.2,1,1,0
"2月 21, 1992",41,0,3175,3175,-532,-847,315,-3154,0.3,1,1,0
"2月 28, 1992",-146,6,7021,7021,1619,1208,411,-3039,0.7,1,0,0
"3月 06, 1992",37,0,6298,6298,-4293,-3177,-1116,-5339,0.8,0,1,1
"3月 13, 1992",468,0,-5445,-5445,229,-928,1157,741,-0.7,1,0,0
"3月 20, 1992",294,0,3531,3531,-3518,-2513,-1005,-3967,-0.1,0,0,0
"3月 27, 1992",39,-161,-5520,-5520,-1607,-1358,-249,-2401,-0.8,0,1,0
"4月 03, 1992",236,0,-3601,-3601,-580,-1382,802,-3953,-0.8,1,0,0
"4月 10, 1992",-107,0,8456,8455,-4764,-3763,-1001,-3112,0.4,1,0,1
"4月 17, 1992",12,0,2806,2806,3735,3955,-220,516,0.1,1,1,1
"4月 24, 1992",28,96,802,802,-29,-38,9,887,0,1,0,0
"5月 01, 1992",-101,0,1454,1454,-2618,-744,-1874,-835,0.2,0,1,0
"5月 08, 1992",-30,0,-660,-660,-368,-829,461,-2442,0,1,0,0
"5月 15, 1992",400,0,1295,1295,1165,1410,-245,-89,0,0,1,1
"5月 22, 1992",-17,0,-4589,-4589,1453,1106,347,757,-0.5,0,1,1
"5月 29, 1992",289,19,-2646,-2646,-2772,-3071,299,5264,-0.5,1,0,0
"6月 05, 1992",62,0,822,822,3750,3988,-238,-441,-0.3,1,1,1
"6月 12, 1992",-23,0,799,796,3797,3052,745,2792,0,0,1,1
"6月 19, 1992",122,0,-6301,-6301,2276,1237,1039,850,-0.7,0,1,1
"6月 26, 1992",271,6,-9897,-10904,638,-11,649,5752,-1,0,0,1
"7月 03, 1992",-185,0,-993,-994,-1005,-224,-781,1840,-0.1,1,0,1
"7月 10, 1992",97,0,2663,2663,-1089,-318,-771,3385,0.1,0,1,1
"7月 17, 1992",-43,0,-6367,-6365,-1171,-1848,677,665,-0.5,0,0,1
"7月 24, 1992",-86,0,-26,-26,-2592,-2405,-187,4192,0,1,0,1
"7月 31, 1992",-176,0,5791,5791,-1131,-870,-261,2032,0.5,0,1,1
"8月 07, 1992",121,0,-1771,-1772,-4288,-5249,961,3739,0,0,1,1
"8月 14, 1992",-78,0,-993,-993,-3743,-4043,300,2764,0,1,0,1
"8月 21, 1992",-55,0,4859,4604,-3324,-1426,-1898,2196,0.4,0,1,1
"8月 28, 1992",-590,-140,-7136,-7452,-3558,-5497,1939,1267,-0.3,1,0,0
"9月 04, 1992",-136,0,2149,2149,-4121,-2574,-1547,-1308,0.5,0,1,1
"9月 11, 1992",783,0,-453,-683,2304,-665,2969,6774,0,1,1,1
"9月 18, 1992",-140,0,836,836,1988,1307,681,181,0.1,0,0,1
"9月 25, 1992",-15,-27,-4734,-4734,1008,2648,-1640,987,-0.6,1,0,0
"10月 02, 1992",55,0,3976,2858,1991,2045,-54,-1154,-0.1,0,0,1
"10月 09, 1992",-281,0,-781,-779,-1864,-1437,-427,33,0.1,1,0,0
"10月 16, 1992",-28,0,4108,2244,798,1342,-544,-782,0.3,1,1,1
"10月 23, 1992",175,-184,1025,1025,-619,-1129,510,2943,0.1,1,1,1
"10月 30, 1992",-5,0,3607,3406,-3383,-3826,443,1993,0.3,0,1,1
"11月 06, 1992",7,0,-6317,-6389,4907,2822,2085,1538,-0.5,0,0,1
"11月 13, 1992",28,0,-7041,-7041,144,1181,-1037,3376,-0.6,1,0,0
"11月 20, 1992",-254,0,5818,5556,873,1289,-416,-2438,0.5,1,0,1
"11月 27, 1992",211,-3,1547,1547,2118,2338,-220,1383,0.1,0,0,1
"12月 04, 1992",-105,0,-1051,-1051,-325,1982,-2307,4760,0,1,1,0
"12月 11, 1992",-313,0,5774,5572,915,461,454,-3131,0.6,0,0,0
"12月 18, 1992",74,0,35,-319,-113,6,-119,-3933,0,0,1,1
"12月 25, 1992",-58,17,-11620,-11789,-200,-1083,883,1219,-0.7,1,1,1
"1月 01, 1993",101,0,996,920,3592,2698,894,2985,0.2,0,1,1
"1月 08, 1993",-271,0,-2547,-2632,4745,3848,897,1742,-0.1,1,1,0
"1月 15, 1993",-25,0,8185,7931,5648,5018,630,-1902,0.7,0,1,0
"1月 22, 1993",102,0,-998,-1166,2800,2442,358,-4113,-0.1,1,1,0
"1月 29, 1993",-49,17,2104,2002,6374,4032,2342,-6184,0.3,1,0,0
"2月 05, 1993",-202,0,3675,3609,-2007,-549,-1458,-7073,0.3,1,0,0
"2月 12, 1993",182,0,6689,6691,2749,4448,-1699,-3666,0.5,0,1,0
"2月 19, 1993",168,0,-10051,-10322,2264,1081,1183,-3642,-0.8,1,0,0
"2月 26, 1993",-414,-47,8022,7883,-48,0,-48,-5247,0.7,1,0,0
"3月 05, 1993",46,0,6013,5928,-1843,-488,-1355,-7737,0.5,1,1,0
"3月 12, 1993",136,0,5818,5607,-766,-1722,956,-1843,0.5,0,0,0
"3月 19, 1993",267,0,-12365,-13182,-4264,-3690,-574,-2421,-1.1,1,0,0
"3月 26, 1993",-141,0,8442,7898,-2890,-2541,-349,-3307,0.5,1,0,1
"4月 02, 1993",280,-172,897,669,-1034,-517,-517,807,-0.2,1,0,1
"4月 09, 1993",-477,0,12511,11524,-686,-183,-503,1289,0.9,0,1,0
"4月 16, 1993",526,0,-9260,-9260,-1789,-2609,820,-1536,-0.8,1,1,1
"4月 23, 1993",411,0,2342,1095,-1376,-1895,519,3164,-0.3,1,0,0
"4月 30, 1993",10,-3,4342,2697,-2604,-1790,-814,-1346,0,1,0,1
"5月 07, 1993",-152,0,894,690,-504,-273,-231,2339,-0.3,1,0,0
"5月 14, 1993",-72,0,5465,5452,-3168,-2793,-375,-1463,0.3,1,0,1
"5月 21, 1993",138,0,3366,3114,269,2684,-2415,894,0.3,0,1,1
"5月 28, 1993",218,0,-3735,-3818,11456,10376,1080,1822,-0.3,0,0,0
"6月 04, 1993",9,8,-1613,-1697,-3106,-2965,-141,-1302,-0.3,0,0,1
"6月 11, 1993",46,0,-7916,-7914,-2144,-1851,-293,2927,-0.7,1,0,1
"6月 18, 1993",102,0,9559,9253,159,939,-780,2722,0.5,1,1,1
"6月 25, 1993",-57,-4,6290,6290,-2077,-2451,374,166,0.4,0,1,1
"7月 02, 1993",179,0,-8219,-8320,-2371,-2723,352,3504,-0.7,1,1,1
"7月 09, 1993",47,0,3650,3422,454,-365,819,5593,0.1,1,0,1
"7月 16, 1993",-99,0,8351,8166,-4008,-3548,-460,2478,0.5,0,0,1
"7月 23, 1993",-18,0,-5527,-5527,-2453,-1720,-733,1767,-0.4,0,1,1
"7月 30, 1993",-89,12,-4417,-4417,624,-21,645,1000,-0.2,1,0,1
"8月 06, 1993",110,0,1413,1020,-5895,-3408,-2487,471,0.1,0,1,1
"8月 13, 1993",-157,0,-4251,-4506,-1354,-1793,439,1112,-0.3,0,0,1
"8月 20, 1993",-86,0,-4561,-4727,-5671,-5642,-29,2572,-0.2,1,0,0
"8月 27, 1993",-8,25,1440,1356,-824,907,-1731,-946,0.1,0,1,1
"9月 03, 1993",-126,0,-6033,-6283,1133,166,967,2694,-0.3,1,1,1
"9月 10, 1993",-15,0,1322,1322,-1085,-2325,1240,3494,0.2,0,1,1
"9月 17, 1993",65,0,885,-211,3109,1837,1272,564,0.1,0,1,1
"9月 24, 1993",-29,0,-9201,-9526,3658,3569,89,161,-0.7,0,0,0
"10月 01, 1993",83,32,-2014,-2093,209,1183,-974,-392,-0.2,1,1,1
"10月 08, 1993",-62,0,4329,4258,871,180,691,1849,0.3,0,0,1
"10月 15, 1993",15,0,-4622,-4874,-684,-21,-663,516,-0.4,1,1,1
"10月 22, 1993",-328,-75,7508,7425,-483,-659,176,948,0.7,1,1,1
"10月 29, 1993",112,0,1870,1784,1118,536,582,4731,0.2,0,0,0
"11月 05, 1993",-16,0,-3345,-3345,-927,-601,-326,-1545,-0.1,1,1,1
"11月 12, 1993",-2,0,5180,5011,2619,2247,372,820,0.5,0,1,1
"11月 19, 1993",79,8,-5192,-5512,2542,580,1962,397,-0.5,1,0,1
"11月 26, 1993",-133,0,1452,1393,4290,5603,-1313,2986,0.1,1,1,1
"12月 03, 1993",177,0,5544,5378,4993,4198,795,4442,0.3,1,0,0
"12月 10, 1993",-85,0,6329,6328,-474,-430,-44,-1546,0.5,1,0,0
"12月 17, 1993",-44,37,2500,2410,996,1652,-656,-3875,0.2,0,1,1
"12月 24, 1993",-218,0,-168,-168,1549,1435,114,1685,0.1,0,1,1
"12月 31, 1993",355,0,-6403,-6537,358,-373,731,2221,-0.5,0,1,0
"1月 07, 1994",-419,-46,-6887,-6949,3791,2135,1656,-4691,-0.4,0,0,0
"1月 14, 1994",192,0,-194,-194,2002,2466,-464,-5398,0,0,1,0
"1月 21, 1994",-171,0,-5412,-5478,-203,-734,531,-8928,-0.3,1,1,0
"1月 28, 1994",-358,14,3108,3090,3939,3710,229,-8968,0.5,1,0,0
"2月 04, 1994",157,0,3854,3826,-673,394,-1067,-8459,0.4,0,1,0
"2月 11, 1994",181,0,-4355,-4355,-3361,-4022,661,-3584,-0.3,1,1,0
"2月 18, 1994",17,0,3028,3028,-817,-882,65,-2171,0.3,0,1,0
"2月 25, 1994",-341,-46,-7182,-7182,-220,-774,554,-1134,-0.6,1,0,0
"3月 04, 1994",-313,0,7618,7617,-3391,-2335,-1056,-2264,0.8,0,0,1
"3月 11, 1994",177,0,-5076,-5076,-1114,-722,-392,369,-0.2,1,1,0
"3月 18, 1994",-114,0,13879,11903,-3048,-4352,1304,-695,1.2,0,0,0
"3月 25, 1994",-169,0,-5131,-5131,-4941,-2289,-2652,-1556,-0.2,1,0,1
"4月 01, 1994",216,-14,76,76,-3109,-1992,-1117,1957,0,1,0,0
"4月 08, 1994",301,0,1602,515,-2031,-1939,-92,-1730,-0.1,1,1,1
"4月 15, 1994",553,0,2854,1931,-1470,-1750,280,1860,-0.3,1,1,0
"4月 22, 1994",489,0,78,78,5460,5039,421,-1389,-0.7,1,1,1
"4月 29, 1994",-29,-50,910,910,-654,-1179,525,3345,-0.5,0,0,1
"5月 06, 1994",153,0,-5693,-5693,5633,6474,-841,1434,-0.9,0,1,1
"5月 13, 1994",111,0,-944,-938,409,347,62,3436,-0.3,1,0,0
"5月 20, 1994",-362,0,1654,1654,-3382,-1865,-1517,-1710,0.2,0,0,1
"5月 27, 1994",201,0,-1094,-1094,-3428,-2308,-1120,2718,-0.2,0,1,1
"6月 03, 1994",-1,0,-4484,-4484,2320,1341,979,4148,-0.3,0,1,1
"6月 10, 1994",168,0,-2804,-2809,90,18,72,1963,-0.2,0,1,1
"6月 17, 1994",-225,0,-1567,-1567,-1375,-1391,16,3662,-0.1,1,0,1
"6月 24, 1994",243,0,3479,3479,-512,1166,-1678,319,0.1,1,1,1
"7月 01, 1994",-2,136,943,943,-1351,-1625,274,2848,0,1,1,1
"7月 08, 1994",-254,0,665,174,30,-1468,1498,5057,0.1,1,0,1
"7月 15, 1994",227,0,3182,3182,-2821,-2606,-215,2533,0.2,1,0,1
"7月 22, 1994",-154,0,3258,3257,-446,119,-565,1533,0.3,0,0,1
"7月 29, 1994",-37,-9,-5852,-5852,-1825,-1128,-697,3116,-0.3,0,0,1
"8月 05, 1994",164,0,-2517,-2520,287,350,-63,580,-0.3,1,1,1
"8月 12, 1994",109,0,3114,3115,-4043,-4111,68,1540,0.2,0,0,1
"8月 19, 1994",-23,0,-2836,-2837,63,364,-301,2821,-0.3,0,1,0
"8月 26, 1994",36,0,-2444,-2444,1679,263,1416,-2398,-0.3,0,0,1
"9月 02, 1994",-91,0,-185,-185,-3103,-2720,-383,3470,0,0,1,1
"9月 09, 1994",125,0,-260,-262,4284,3537,747,3439,0,1,1,1
"9月 16, 1994",-384,0,1455,1455,285,-203,488,3646,0.2,1,1,0
"9月 23, 1994",-96,0,5895,5895,-705,-978,273,-917,0.6,1,1,1
"9月 30, 1994",16,0,3271,3271,905,571,334,322,0.3,0,1,1
"10月 07, 1994",-312,0,-932,-932,430,146,284,2133,0.3,1,0,0
"10月 14, 1994",-254,0,4441,4440,-2584,-893,-1691,-1781,0.6,0,1,1
"10月 21, 1994",-55,0,-1829,-1829,-3369,-4611,1242,1161,0.1,1,1,0
"10月 28, 1994",-404,2,9335,9335,-4973,-5087,114,-2601,1.1,0,1,0
"11月 04, 1994",457,0,-988,-988,3141,640,2501,-1766,0.1,0,0,0
"11月 11, 1994",42,0,-730,-728,1507,1870,-363,-30,-0.1,0,1,0
"11月 18, 1994",396,0,-2978,-2978,3755,3609,146,-1914,-0.4,0,1,1
"11月 25, 1994",325,0,-2472,-2472,2771,2519,252,3588,-0.8,0,1,1
"12月 02, 1994",-41,33,-46,-46,5840,4475,1365,1402,-0.3,0,0,0
"12月 09, 1994",-476,0,-1489,-1488,-2405,-879,-1526,-3471,-0.1,0,1,0
"12月 16, 1994",213,0,-655,-655,275,-409,684,-317,-0.1,1,1,0
"12月 23, 1994",-52,0,686,686,-2286,-3294,1008,-1956,0.2,0,0,1
"12月 30, 1994",175,13,-7390,-7390,110,1461,-1351,2999,-0.5,1,1,1
"1月 06, 1995",191,0,1714,1714,3166,2515,651,466,-0.1,0,1,0
"1月 13, 1995",-414,0,-1285,-1282,2032,1930,102,-887,0,0,1,0
"1月 20, 1995",-352,0,-6414,-6414,1764,975,789,-780,-0.3,0,1,0
"1月 27, 1995",-198,0,-281,-281,2751,2219,532,-4438,0.3,1,1,0
"2月 03, 1995",77,0,3227,3227,2716,932,1784,-1633,0.6,0,1,0
"2月 10, 1995",-12,0,-6333,-6334,1278,799,479,-5474,-0.3,1,1,0
"2月 17, 1995",158,0,7363,7363,1541,258,1283,-5553,0.5,0,1,0
"2月 24, 1995",-182,0,-5571,-5571,-760,-1887,1127,-2760,-0.4,1,0,0
"3月 03, 1995",333,25,2966,2966,1560,2933,-1373,-1232,0.1,1,0,0
"3月 10, 1995",-12,0,487,485,-1375,-217,-1158,-2848,-0.1,1,1,1
"3月 17, 1995",-288,0,539,539,-3189,-4144,955,408,0.1,1,1,1
"3月 24, 1995",25,0,4050,4050,-2475,-2517,42,174,0.3,1,0,1
"3月 31, 1995",77,156,7761,7761,-7200,-4377,-2823,1373,0.7,0,1,0
"4月 07, 1995",35,0,-2804,-2803,-1062,-2216,1154,-4008,-0.2,1,0,0
"4月 14, 1995",131,0,1184,1184,-1896,686,-2582,-3236,0,1,0,1
"4月 21, 1995",575,0,3023,3022,-1785,-1575,-210,1764,-0.2,0,1,1
